Name,Country Name,Latitude,Longitude,Layer,Harbor Type
TERNATE - Indonesia,Indonesia,0.783333333333333,127.383333333333,PORT - Very Small,Open Roadstead
LABUHA - Indonesia,Indonesia,-0.633333333333333,127.466666666667,PORT - Very Small,Open Roadstead
PATANI - Indonesia,Indonesia,0.366666666666667,128.75,PORT - Very Small,Coastal Natural
WAHAI - Indonesia,Indonesia,-2.78333333333333,129.5,PORT - Very Small,Coastal Natural
BULA - Indonesia,Indonesia,-3.1,130.5,PORT - Very Small,Open Roadstead
SALAWATI - Indonesia,Indonesia,-1.35,130.983333333333,PORT - Small,River Natural
AMBON - Indonesia,Indonesia,-3.68333333333333,128.166666666667,PORT - Small,Coastal Natural
NAMLEA - Indonesia,Indonesia,-3.28333333333333,127.083333333333,PORT - Very Small,Coastal Natural
SAUMLAKI - Indonesia,Indonesia,-7.98333333333333,131.3,PORT - Very Small,Coastal Natural
SERUI - Indonesia,Indonesia,-1.9,136.25,PORT - Very Small,Coastal Natural
MIEI - Indonesia,Indonesia,-2.73333333333333,134.5,PORT - Very Small,Coastal Natural
MANOKWARI ROAD - Indonesia,Indonesia,-0.866666666666667,134.083333333333,PORT - Very Small,Coastal Natural
TG. SORONG - Indonesia,Indonesia,-0.883333333333333,131.233333333333,PORT - Small,Open Roadstead
KASIM TERMINAL - Indonesia,Indonesia,-1.3,131.016666666667,PORT - Large,Open Roadstead
SAILOLOF - Indonesia,Indonesia,-1.25,130.75,PORT - Very Small,Coastal Natural
FAKFAK - Indonesia,Indonesia,-2.93333333333333,132.283333333333,PORT - Very Small,Coastal Natural
AMAMAPARE - Indonesia,Indonesia,-4.81666666666667,136.966666666667,PORT - Small,Coastal Natural
MERAUKE - Indonesia,Indonesia,-8.48333333333333,140.383333333333,PORT - Very Small,River Natural
JAYAPURA - Indonesia,Indonesia,-2.53333333333333,140.716666666667,PORT - Small,Coastal Natural
KUMUL - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-8.1,144.566666666667,PORT - Very Small,Open Roadstead
DARU - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-9.06666666666667,143.2,PORT - Very Small,Open Roadstead
PORT MORESBY - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-9.46666666666667,147.133333333333,PORT - Small,Open Roadstead
ALOTOA - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-10.3166666666667,150.45,PORT - Very Small,Coastal Natural
SAMARAI - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-10.6166666666667,150.666666666667,PORT - Very Small,Coastal Natural
SULOGA HARBOR - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-9.21666666666667,152.766666666667,PORT - Very Small,Coastal Natural
DISCOVERY BAY - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-10.4166666666667,150.416666666667,PORT - Very Small,Coastal Natural
ORO BAY - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-8.88333333333333,148.483333333333,PORT - Very Small,Coastal Natural
LAE - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-6.73333333333333,147,PORT - Very Small,Open Roadstead
MADANG - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-5.21666666666667,145.816666666667,PORT - Very Small,Coastal Natural
VANIMO - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-2.68333333333333,141.133333333333,PORT - Small,Coastal Natural
THURSDAY ISLAND - AUSTRALIA,AUSTRALIA,-10.5833333333333,142.216666666667,PORT - Small,Coastal Natural
CAPE FLATTERY HARBOR - AUSTRALIA,AUSTRALIA,-14.95,145.35,PORT - Small,Open Roadstead
CAIRNS - AUSTRALIA,AUSTRALIA,-16.9166666666667,145.783333333333,PORT - Small,River Natural
MOURILYAN HARBOUR - AUSTRALIA,AUSTRALIA,-17.6,146.133333333333,PORT - Small,Coastal Natural
LUCINDA - AUSTRALIA,AUSTRALIA,-18.5166666666667,146.333333333333,PORT - Very Small,Open Roadstead
TOWNSVILLE - AUSTRALIA,AUSTRALIA,-19.2666666666667,146.816666666667,PORT - Small,Coastal Breakwater
MACKAY - AUSTRALIA,AUSTRALIA,-21.1166666666667,149.216666666667,PORT - Small,Coastal Breakwater
HAY POINT - AUSTRALIA,AUSTRALIA,-21.2833333333333,149.3,PORT - Small,Open Roadstead
PORT ALMA - AUSTRALIA,AUSTRALIA,-23.5833333333333,150.85,PORT - Very Small,River Natural
GLADSTONE - AUSTRALIA,AUSTRALIA,-23.85,151.25,PORT - Small,River Natural
BUNDABERG - AUSTRALIA,AUSTRALIA,-24.8666666666667,152.35,PORT - Very Small,River Natural
BRISBANE - AUSTRALIA,AUSTRALIA,-27.4666666666667,153.033333333333,PORT - Large,River Natural
BALLINA - AUSTRALIA,AUSTRALIA,-28.8666666666667,153.566666666667,PORT - Small,River Natural
NEWCASTLE - AUSTRALIA,AUSTRALIA,-32.9166666666667,151.783333333333,PORT - Large,Coastal Breakwater
SYDNEY - AUSTRALIA,AUSTRALIA,-33.8666666666667,151.2,PORT - Large,Coastal Natural
BOTANY BAY - AUSTRALIA,AUSTRALIA,-34,151.233333333333,PORT - Small,Coastal Natural
PORT KEMBLA - AUSTRALIA,AUSTRALIA,-34.4833333333333,150.916666666667,PORT - Medium,Coastal Breakwater
JERVIS BAY - AUSTRALIA,AUSTRALIA,-35.1166666666667,150.8,PORT - Very Small,Coastal Natural
BATEMANS BAY - AUSTRALIA,AUSTRALIA,-35.7,150.166666666667,PORT - Very Small,Coastal Natural
EDEN - AUSTRALIA,AUSTRALIA,-37.0666666666667,149.916666666667,PORT - Very Small,Coastal Breakwater
WELSHPOOL - AUSTRALIA,AUSTRALIA,-38.7,146.466666666667,PORT - Very Small,Coastal Natural
WESTERN PORT - AUSTRALIA,AUSTRALIA,-38.35,145.233333333333,PORT - Very Small,Coastal Natural
MELBOURNE - AUSTRALIA,AUSTRALIA,-37.8333333333333,144.966666666667,PORT - Large,Coastal Natural
GEELONG - AUSTRALIA,AUSTRALIA,-38.15,144.366666666667,PORT - Medium,Coastal Natural
WARRNAMBOOL - AUSTRALIA,AUSTRALIA,-38.4,142.483333333333,PORT - Very Small,Coastal Breakwater
PORTLAND - AUSTRALIA,AUSTRALIA,-38.3333333333333,141.6,PORT - Small,Coastal Breakwater
KINGSCOTE - AUSTRALIA,AUSTRALIA,-35.6333333333333,137.633333333333,PORT - Very Small,Coastal Breakwater
KLEIN POINT - AUSTRALIA,AUSTRALIA,-34.9666666666667,137.766666666667,PORT - Very Small,Open Roadstead
PORT ADELAIDE - AUSTRALIA,AUSTRALIA,-34.85,138.5,PORT - Medium,River Natural
ARDROSSAN - AUSTRALIA,AUSTRALIA,-34.4333333333333,137.916666666667,PORT - Very Small,Open Roadstead
PORT GILES - AUSTRALIA,AUSTRALIA,-35.0333333333333,137.766666666667,PORT - Very Small,Open Roadstead
WALLAROO - AUSTRALIA,AUSTRALIA,-33.9333333333333,137.616666666667,PORT - Very Small,Open Roadstead
PORT PIRIE - AUSTRALIA,AUSTRALIA,-33.1833333333333,138.016666666667,PORT - Small,River Natural
WHYALLA - AUSTRALIA,AUSTRALIA,-33.0333333333333,137.583333333333,PORT - Small,Coastal Breakwater
PORT BONYTHON - AUSTRALIA,AUSTRALIA,-33.0166666666667,137.766666666667,PORT - Small,Open Roadstead
PORT LINCOLN - AUSTRALIA,AUSTRALIA,-34.7166666666667,135.85,PORT - Medium,Coastal Breakwater
THEVENARD - AUSTRALIA,AUSTRALIA,-32.1666666666667,133.65,PORT - Small,Coastal Natural
ESPERANCE - AUSTRALIA,AUSTRALIA,-33.8666666666667,121.9,PORT - Very Small,Coastal Breakwater
ALBANY - AUSTRALIA,AUSTRALIA,-35.0333333333333,117.883333333333,PORT - Small,Coastal Natural
BUNBURY - AUSTRALIA,AUSTRALIA,-33.3166666666667,115.633333333333,PORT - Small,Coastal Breakwater
FREMANTLE - AUSTRALIA,AUSTRALIA,-32.05,115.75,PORT - Large,Coastal Breakwater
GERALDTON - AUSTRALIA,AUSTRALIA,-28.7833333333333,114.6,PORT - Very Small,Coastal Breakwater
USELESS LOOP - AUSTRALIA,AUSTRALIA,-26.0833333333333,113.4,PORT - Very Small,Open Roadstead
CAPE CUVIER - AUSTRALIA,AUSTRALIA,-24.2166666666667,113.383333333333,PORT - Very Small,Open Roadstead
POINT MURAT - AUSTRALIA,AUSTRALIA,-21.8166666666667,114.183333333333,PORT - Very Small,Open Roadstead
ONSLOW - AUSTRALIA,AUSTRALIA,-21.65,115.1,PORT - Very Small,Open Roadstead
PORT WALCOTT - AUSTRALIA,AUSTRALIA,-20.65,117.183333333333,PORT - Very Small,Open Roadstead
DAMPIER - AUSTRALIA,AUSTRALIA,-20.6333333333333,116.716666666667,PORT - Medium,Coastal Breakwater
PORT HEDLAND - AUSTRALIA,AUSTRALIA,-20.3166666666667,118.583333333333,PORT - Small,River Natural
BROOME - AUSTRALIA,AUSTRALIA,-17.9666666666667,122.233333333333,PORT - Small,Coastal Natural
WYNDHAM - AUSTRALIA,AUSTRALIA,-15.4666666666667,128.1,PORT - Very Small,River Natural
DARWIN - AUSTRALIA,AUSTRALIA,-12.4666666666667,130.85,PORT - Medium,Coastal Natural
MILNER BAY - AUSTRALIA,AUSTRALIA,-13.8666666666667,136.416666666667,PORT - Very Small,Open Roadstead
WEIPA - AUSTRALIA,AUSTRALIA,-12.6666666666667,141.866666666667,PORT - Very Small,Coastal Natural
GOVE - AUSTRALIA,AUSTRALIA,-12.2,136.7,PORT - Very Small,Open Roadstead
KARUMBA - AUSTRALIA,AUSTRALIA,-17.4833333333333,140.833333333333,PORT - Very Small,River Natural
HOBART - AUSTRALIA,AUSTRALIA,-42.8833333333333,147.333333333333,PORT - Medium,River Natural
PORT HUON - AUSTRALIA,AUSTRALIA,-43.1666666666667,146.983333333333,PORT - Very Small,River Natural
DOVER - AUSTRALIA,AUSTRALIA,-43.3166666666667,147.033333333333,PORT - Very Small,Coastal Natural
STANLEY - AUSTRALIA,AUSTRALIA,-40.7666666666667,145.283333333333,PORT - Very Small,Coastal Breakwater
PORT LATTA - AUSTRALIA,AUSTRALIA,-40.8333333333333,145.383333333333,PORT - Very Small,Open Roadstead
BURNIE - AUSTRALIA,AUSTRALIA,-41.05,145.95,PORT - Small,Coastal Breakwater
DEVONPORT - AUSTRALIA,AUSTRALIA,-41.1833333333333,146.366666666667,PORT - Small,River Basin
PORT DALRYMPLE - AUSTRALIA,AUSTRALIA,-41.1333333333333,146.833333333333,PORT - Medium,Coastal Natural
BEAUTY POINT - AUSTRALIA,AUSTRALIA,-41.15,146.816666666667,PORT - Small,Coastal Natural
LAUNCESTON - AUSTRALIA,AUSTRALIA,-41.45,147.116666666667,PORT - Small,River Natural
WHANGAROA - New Zealand,New Zealand,-35.05,173.766666666667,PORT - Very Small,Coastal Natural
OPUA - New Zealand,New Zealand,-35.3166666666667,174.116666666667,PORT - Very Small,River Natural
WHANGAREI - New Zealand,New Zealand,-35.8,174.433333333333,PORT - Small,River Natural
AUCKLAND - New Zealand,New Zealand,-36.85,174.766666666667,PORT - Large,River Natural
TAURANGA - New Zealand,New Zealand,-37.6333333333333,176.166666666667,PORT - Small,Coastal Natural
GISBORNE - New Zealand,New Zealand,-38.6666666666667,178.033333333333,PORT - Small,River Basin
NAPIER - New Zealand,New Zealand,-39.4833333333333,176.916666666667,PORT - Small,Coastal Breakwater
WELLINGTON - New Zealand,New Zealand,-41.2833333333333,174.783333333333,PORT - Large,Coastal Natural
WANGANUI - New Zealand,New Zealand,-39.95,175.033333333333,PORT - Very Small,River Natural
NEW PLYMOUTH - New Zealand,New Zealand,-39.0666666666667,174.033333333333,PORT - Small,Coastal Breakwater
MANUKAU HARBOR - New Zealand,New Zealand,-36.9333333333333,174.783333333333,PORT - Medium,Coastal Natural
COLLINGWOOD - New Zealand,New Zealand,-40.6833333333333,172.666666666667,PORT - Very Small,Coastal Natural
TARAKOHE - New Zealand,New Zealand,-40.85,172.9,PORT - Very Small,Coastal Natural
NELSON - New Zealand,New Zealand,-41.2666666666667,173.266666666667,PORT - Small,Coastal Breakwater
PICTON - New Zealand,New Zealand,-41.2833333333333,174.016666666667,PORT - Small,River Basin
PORT LYTTELTON - New Zealand,New Zealand,-43.6,172.716666666667,PORT - Very Small,Coastal Breakwater
AKAROA - New Zealand,New Zealand,-43.8,172.966666666667,PORT - Very Small,Coastal Natural
TIMARU - New Zealand,New Zealand,-44.4,171.25,PORT - Small,Coastal Breakwater
OTAGO HARBOR - New Zealand,New Zealand,-45.8166666666667,170.633333333333,PORT - Small,River Basin
BLUFF HARBOR - New Zealand,New Zealand,-46.6,168.333333333333,PORT - Small,Coastal Breakwater
GREYMOUTH - New Zealand,New Zealand,-42.4333333333333,171.216666666667,PORT - Very Small,River Natural
WESTPORT - New Zealand,New Zealand,-41.75,171.6,PORT - Very Small,River Natural
KINGSTON - Norfolk Island,Norfolk Island,-29.0666666666667,167.95,PORT - Very Small,Open Roadstead
LAUTOKA HARBOR - Fiji,Fiji,-17.6,177.45,PORT - Very Small,Coastal Breakwater
SUVA HARBOR - Fiji,Fiji,-18.1333333333333,178.416666666667,PORT - Small,Coastal Natural
LEVUKA - Fiji,Fiji,-17.6833333333333,178.833333333333,PORT - Small,Coastal Natural
MALAI - Fiji,Fiji,-16.35,179.366666666667,PORT - Very Small,Coastal Breakwater
SAVUSAVU BAY - Fiji,Fiji,-16.7666666666667,179.333333333333,PORT - Very Small,Open Roadstead
NUKU ALOFA - TONGA,TONGA,-21.1333333333333,-175.2,PORT - Very Small,Coastal Natural
PANGAI - TONGA,TONGA,-19.8,-174.35,PORT - Very Small,Coastal Natural
NEIAFU - TONGA,TONGA,-18.65,-173.983333333333,PORT - Very Small,Coastal Natural
FUNAFUTI ATOLL - Tuvalu,Tuvalu,-8.51666666666667,179.133333333333,PORT - Very Small,Coastal Natural
MATA-UTU - Wallis and Futuna,Wallis and Futuna,-13.2833333333333,-176.133333333333,PORT - Very Small,Open Roadstead
APIA - SAMOA,SAMOA,-13.8166666666667,-171.766666666667,PORT - Very Small,Coastal Natural
PAGO PAGO HARBOR - AMERICAN SAMOA,AMERICAN SAMOA,-14.2833333333333,-170.666666666667,PORT - Small,Coastal Natural
ALOFI - NIUE,NIUE,-19.0333333333333,-169.933333333333,PORT - Very Small,Coastal Natural
AVATIU - COOK ISLANDS,COOK ISLANDS,-21.2,-159.783333333333,PORT - Very Small,Coastal Natural
VAITAPE - FRENCH POLYNESIA,FRENCH POLYNESIA,-16.5,-151.75,PORT - Very Small,Coastal Breakwater
UTUROA - FRENCH POLYNESIA,FRENCH POLYNESIA,-16.7333333333333,-151.45,PORT - Very Small,Coastal Natural
PAPEETE - FRENCH POLYNESIA,FRENCH POLYNESIA,-17.5333333333333,-149.583333333333,PORT - Small,Coastal Natural
PORT RIKITEA - FRENCH POLYNESIA,FRENCH POLYNESIA,-23.1166666666667,-134.966666666667,PORT - Very Small,Coastal Natural
ATUONA - FRENCH POLYNESIA,FRENCH POLYNESIA,-9.81666666666667,-139.033333333333,PORT - Very Small,Coastal Natural
BAIE TAIOHAE - FRENCH POLYNESIA,FRENCH POLYNESIA,-8.93333333333333,-140.083333333333,PORT - Very Small,Coastal Natural
CANTON ISLAND - KIRIBATI,KIRIBATI,-2.83333333333333,-171.716666666667,PORT - Very Small,Open Roadstead
ENGLISH HARBOR - KIRIBATI,KIRIBATI,3.85,-159.366666666667,PORT - Very Small,Coastal Natural
HONOKAA - United States,United States,20.1,-155.466666666667,PORT - Very Small,Open Roadstead
HILO - United States,United States,19.7333333333333,-155.066666666667,PORT - Medium,Coastal Breakwater
HONUAPO - United States,United States,19.0833333333333,-155.55,PORT - Very Small,Open Roadstead
MILOLII - United States,United States,19.1833333333333,-155.9,PORT - Very Small,Open Roadstead
KAUHAKO BAY - United States,United States,19.3833333333333,-155.9,PORT - Very Small,Coastal Natural
NAPOOPOO - United States,United States,19.4833333333333,-155.933333333333,PORT - Very Small,Coastal Natural
KAILUA - United States,United States,19.6333333333333,-156,PORT - Very Small,Coastal Natural
KIHOLO - United States,United States,19.8666666666667,-155.95,PORT - Very Small,Coastal Natural
KAWAIHAE - United States,United States,20.0333333333333,-155.833333333333,PORT - Small,Coastal Breakwater
MAHUKONA - United States,United States,20.1833333333333,-155.9,PORT - Very Small,Coastal Natural
KAHULUI - United States,United States,20.9,-156.466666666667,PORT - Very Small,Coastal Breakwater
HANA - United States,United States,20.75,-155.983333333333,PORT - Very Small,Coastal Natural
LAHAINA - United States,United States,20.8666666666667,-156.666666666667,PORT - Very Small,Coastal Breakwater
KAUMALAPAU HARBOR - United States,United States,20.7833333333333,-157,PORT - Very Small,Coastal Breakwater
PUKOO - United States,United States,21.0666666666667,-156.8,PORT - Very Small,Typhoon Harbor
KAMALO - United States,United States,21.05,-156.883333333333,PORT - Very Small,Coastal Natural
KAUNAKAKAI - United States,United States,21.0833333333333,-157.033333333333,PORT - Very Small,Open Roadstead
BARBERS POINT TERMINAL - United States,United States,21.2666666666667,-158.1,PORT - Very Small,Open Roadstead
BARBER'S POINT - United States,United States,21.3166666666667,-158.116666666667,PORT - Very Small,Coastal Breakwater
HONOLULU - United States,United States,21.3,-157.866666666667,PORT - Medium,Coastal Breakwater
PORT ALLEN - United States,United States,21.9,-159.583333333333,PORT - Small,Coastal Breakwater
NAWILIWILI BAY - United States,United States,21.95,-159.35,PORT - Small,Coastal Breakwater
AHUKINI LANDING - United States,United States,22,-159.333333333333,PORT - Very Small,Coastal Breakwater
NONOPAPA - United States,United States,21.8666666666667,-160.233333333333,PORT - Very Small,Open Roadstead
TERN ISLAND - United States,United States,23.8666666666667,-166.283333333333,PORT - Very Small,Coastal Natural
JOHNSTON ATOLL - JOHNSTON ATOLL,JOHNSTON ATOLL,16.75,-169.516666666667,PORT - Very Small,Coastal Natural
MIDWAY ISLAND - MIDWAY ISLANDS,MIDWAY ISLANDS,28.1833333333333,-177.366666666667,PORT - Very Small,Coastal Breakwater
WAKE ISLAND - WAKE ISLAND,WAKE ISLAND,19.2833333333333,166.616666666667,PORT - Very Small,Coastal Natural
ENITWETAK ISLAND - MARSHALL ISLANDS,MARSHALL ISLANDS,11.3333333333333,162.333333333333,PORT - Very Small,Open Roadstead
KWAJALEIN - MARSHALL ISLANDS,MARSHALL ISLANDS,8.71666666666667,167.733333333333,PORT - Very Small,Open Roadstead
MAJURO ATOLL - MARSHALL ISLANDS,MARSHALL ISLANDS,7.08333333333333,171.383333333333,PORT - Very Small,Open Roadstead
TARAWA ATOLL - KIRIBATI,KIRIBATI,1.33333333333333,172.933333333333,PORT - Very Small,Open Roadstead
NAURU - Nauru,Nauru,-0.533333333333333,166.916666666667,PORT - Very Small,Open Roadstead
SAIPAN - NORTHERN MARIANA ISLANDS,NORTHERN MARIANA ISLANDS,15.2,145.683333333333,PORT - Small,Coastal Natural
TINIAN - NORTHERN MARIANA ISLANDS,NORTHERN MARIANA ISLANDS,14.9666666666667,145.616666666667,PORT - Very Small,Coastal Breakwater
ROTA - NORTHERN MARIANA ISLANDS,NORTHERN MARIANA ISLANDS,14.1333333333333,145.15,PORT - Very Small,Open Roadstead
APRA HARBOR - GUAM,GUAM,13.45,144.616666666667,PORT - Medium,Coastal Breakwater
LELE HARBOR - Micronesia. Federated States of,Micronesia. Federated States of,5.33333333333333,163.033333333333,PORT - Very Small,Coastal Natural
POHNPEI HARBOR - Micronesia. Federated States of,Micronesia. Federated States of,6.98333333333333,158.2,PORT - Small,Coastal Natural
MOEN - Micronesia. Federated States of,Micronesia. Federated States of,7.43333333333333,151.833333333333,PORT - Very Small,Open Roadstead
COLONIA - Micronesia. Federated States of,Micronesia. Federated States of,9.51666666666667,138.133333333333,PORT - Very Small,Coastal Natural
MALAKAL HARBOR - PALAU,PALAU,7.33333333333333,134.45,PORT - Very Small,Open Roadstead
LONGAN ISLAND - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-1.21666666666667,144.3,PORT - Very Small,Coastal Natural
LORENGAU - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-2.01666666666667,147.266666666667,PORT - Very Small,Open Roadstead
WEWAK HARBOR - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-3.56666666666667,143.633333333333,PORT - Small,Open Roadstead
HAMBURG HARBOR - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-1.63333333333333,149.966666666667,PORT - Very Small,Coastal Natural
KAVIENG HARBOR - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-2.58333333333333,150.8,PORT - Small,Coastal Natural
RABAUL - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-4.2,152.183333333333,PORT - Small,Coastal Natural
KOKOPO - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-4.33333333333333,152.266666666667,PORT - Very Small,Open Roadstead
KIMBE - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-5.13333333333333,150.533333333333,PORT - Very Small,Coastal Natural
BIALLA - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-5.3,150.983333333333,PORT - Very Small,Coastal Natural
KIETA - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-6.21666666666667,155.633333333333,PORT - Small,Coastal Natural
QUEEN CAROLA HARBOR - PAPUA NEW GUINEA,PAPUA NEW GUINEA,-5.16666666666667,154.55,PORT - Very Small,Coastal Natural
GIZO HARBOR - SOLOMON ISLANDS,SOLOMON ISLANDS,-8.1,156.85,PORT - Very Small,Coastal Natural
PORT NORO - SOLOMON ISLANDS,SOLOMON ISLANDS,-8.21666666666667,157.183333333333,PORT - Small,Open Roadstead
RINGGI COVE - SOLOMON ISLANDS,SOLOMON ISLANDS,-8.11666666666667,157.1,PORT - Small,Coastal Natural
YANDINA - SOLOMON ISLANDS,SOLOMON ISLANDS,-9.08333333333333,159.216666666667,PORT - Very Small,Coastal Natural
TULAGHI - SOLOMON ISLANDS,SOLOMON ISLANDS,-9.1,160.15,PORT - Very Small,Coastal Natural
HONIARA - SOLOMON ISLANDS,SOLOMON ISLANDS,-9.41666666666667,159.95,PORT - Very Small,Open Roadstead
LUGANVILLE - VANUATU,VANUATU,-15.5166666666667,167.166666666667,PORT - Small,Coastal Natural
PORT VILA - VANUATU,VANUATU,-17.7333333333333,168.316666666667,PORT - Very Small,Coastal Breakwater
FORARI BAY - VANUATU,VANUATU,-17.6833333333333,168.55,PORT - Very Small,Open Roadstead
BAIE DE KOUAOUA - New Caledonia,New Caledonia,-21.3833333333333,165.816666666667,PORT - Very Small,Open Roadstead
